ticker,name,companyCode,companyName,custodianCode,custodianName,indexTicker,indexName,indexStartDate,managerNames,establishDate,assetal,assetalName,manage,manageName,organizationform,organizationformName,investarea,investareaName,exchangemarket,exchangemarketName,assetalNet,nav,navUnit,navChange,navChange1w,navChange1m,navChange3m,navChange6m,navChange9m,navChangeYtd,navChange1y,navAnnualReturns2y,navAnnualReturns3y,navAnnualReturns5y,navAnnualReturns10y,navBeta3mJSW001,navBeta6mJSW001,navBeta9mJSW001,navBeta1yJSW001,navBeta2yJSW001,navBeta3yJSW001,navBeta5yJSW001,navBeta10yJSW001,navBeta15yJSW001,navBetaYtdJSW001,navBetaAllJSW001,navBeta2007JSW001,navBeta2015JSW001,trackingError,navBeta2008JSW001,navBeta2016JSW001,tradeAmount,tradeAmount3,tradeAmount5,tradeAmount10,tradeAmount30,pctOfFloat,pctOfStock,stkShares,isEnd,managerRatio,custodianRatio,salesRatio,totalFee,indexUsageRatio,pctOfNav
516560,华宝养老ETF,80000250,华宝基金,80001068,建设银行,'399812,养老产业,2021-09-08,{'30227727': '张放'},2021-09-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.18,1.0027,人民币,1.07,-2.74,-0.86,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.48,--,--,3267222.00,5091750.00,7772486.20,8780301.60,--,--,--,--,False,0.50,0.10,--,0.60,--,--
005063,广发电器指数A,80000248,广发基金,80001122,中国银行,'930697,家用电器,2017-09-13,{'30071658': '陆志明'},2017-09-13,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,5.65,1.2859,人民币,2.01,-1.4,-1.48,-12.67,-11.89,-18.57,-13.15,-4.04,14.09,20.13,--,--,0.82,0.76,0.89,0.96,0.88,0.96,--,--,--,0.92,1.02,--,--,0.17,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.62,0.02,--
008713,国泰家电联接A,80000224,国泰基金,10000001,浦发银行,'930697,家用电器,2020-04-03,{'30316741': '谢东旭'},2020-04-03,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.55,1.228,人民币,2.03,-1.34,-1.52,-13.25,-12.9,-19.58,-14.36,-5.97,--,--,--,--,0.8,0.67,0.83,0.92,--,--,--,--,--,0.86,0.76,--,--,0.25,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159996,国泰中证家电ETF,80000224,国泰基金,10000001,浦发银行,'930697,家用电器,2020-02-27,{'30475190': '徐成城'},2020-02-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,8.2,1.2065,人民币,2.25,-1.56,-1.77,-14.32,-13.39,-20.45,-14.93,-6.29,--,--,--,--,0.88,0.73,0.89,0.99,--,--,--,--,--,0.93,0.89,--,--,0.26,--,--,62408767.00,59504542.37,68270328.84,72593995.30,62045234.76,--,--,--,False,0.50,0.10,--,0.63,0.03,--
159855,银华影视ETF,80000235,银华基金,10000020,招商银行,'930781,中证影视,2021-02-09,"{'30531104': '李宜璇', '30598400': '王帅'}",2021-02-09,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.42,0.8685,人民币,-0.23,-1.42,-4.41,-11.12,-10.75,--,--,--,--,--,--,--,1.02,0.94,--,--,--,--,--,--,--,--,0.8,--,--,0.06,--,--,7442696.00,5508729.26,6738726.29,7186834.38,8222250.56,--,--,--,False,0.50,0.10,--,0.60,--,--
012605,东财证券指数A,80547395,东财基金,10000786,海通证券,'931479,证券保险,2021-07-21,"{'30626430': '吴逸', '30636127': '姚楠燕'}",2021-07-21,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.3,1.0462,人民币,1.2,-3.14,-3.58,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.94,--,--,0.64,--,--,0.00,--,--,--,--,--,--,--,False,0.80,0.05,--,0.85,--,--
160628,鹏华地产LOF,80000230,鹏华基金,80001068,建设银行,'399965,800地产,2021-01-01,{'30585899': '闫冬'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,3.0,0.996,人民币,-0.67,-4.2,1.62,-0.89,-9.23,-9.64,--,--,--,--,--,--,0.71,1.24,0.65,--,--,--,--,--,--,--,0.68,--,--,0.23,--,--,131128.00,115636.62,118577.53,159777.25,196433.98,--,--,--,False,1.00,0.22,--,1.24,0.02,--
009116,东兴消费50指数A,80623480,东兴基金,80048783,浙商银行,'931139,CS消费50,2020-04-22,{'30134931': '李兵伟'},2020-04-22,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,0.63,1.4685,人民币,1.51,-1.85,5.78,-7.49,-5.6,-11.31,-9.69,5.9,--,--,--,--,0.84,1.34,1.62,1.49,--,--,--,--,--,1.58,1.11,--,--,0.32,--,--,0.00,--,--,--,--,--,--,--,False,0.70,0.20,--,0.92,0.02,--
008975,富国消费50联接A,80000221,富国基金,10000018,中信证券,'931139,CS消费50,2020-03-18,{'30079473': '王乐乐'},2020-03-18,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,3.86,1.5477,人民币,1.57,-2.06,5.8,-8.01,-11.31,-16.47,-15.22,0.13,--,--,--,--,0.82,1.42,1.65,1.5,--,--,--,--,--,1.6,1.09,--,--,0.17,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
515650,富国消费50ETF,80000221,富国基金,10000018,中信证券,'931139,CS消费50,2019-10-14,{'30079473': '王乐乐'},2019-10-14,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,15.67,1.4709,人民币,1.67,-2.22,6.15,-8.71,-12.2,-17.6,-16.14,0.31,20.29,--,--,--,0.89,1.51,1.74,1.59,1.37,--,--,--,--,1.7,1.37,--,--,0.07,--,--,49751666.00,60501834.33,63919768.20,65374205.60,63248419.47,--,--,--,False,0.50,0.10,--,0.63,0.03,--
012728,国泰动漫联接A,80000224,国泰基金,10000001,浦发银行,'930901,动漫游戏,2021-06-24,{'30475190': '徐成城'},2021-06-24,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.12,0.9574,人民币,1.73,-4.18,-3.26,-6.0,--,--,--,--,--,--,--,--,1.07,--,--,--,--,--,--,--,--,--,0.93,--,--,0.48,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
012768,华夏游戏联接A,80000222,华夏基金,10000013,民生银行,'930901,动漫游戏,2021-08-31,{'30214753': '徐猛'},2021-08-31,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,0.16,0.9809,人民币,1.95,-3.92,-2.3,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.69,--,--,1.87,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
516770,华泰游戏动漫,80055334,华泰柏瑞,10000020,招商银行,'930901,动漫游戏,2021-02-25,"{'30691200': '李沐阳', '30625823': '李茜'}",2021-02-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.14,0.9003,人民币,2.1,-4.27,-3.21,-6.8,-5.6,--,--,--,--,--,--,--,1.25,1.4,--,--,--,--,--,--,--,--,1.17,--,--,0.08,--,--,6062726.00,3921041.67,3596859.60,4129796.80,7024160.57,--,--,--,False,0.50,0.10,--,0.60,--,--
516010,国泰动漫游戏,80000224,国泰基金,10000001,浦发银行,'930901,动漫游戏,2021-02-25,{'30475190': '徐成城'},2021-02-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,3.2,0.9139,人民币,2.1,-4.42,-3.36,-7.48,-3.95,--,--,--,--,--,--,--,1.24,1.39,--,--,--,--,--,--,--,--,1.16,--,--,0.09,--,--,30720381.00,29220810.33,28977380.80,31134014.60,38118653.30,--,--,--,False,0.50,0.10,--,0.60,--,--
159869,华夏游戏ETF,80000222,华夏基金,10000013,民生银行,'930901,动漫游戏,2021-02-25,{'30214753': '徐猛'},2021-02-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,3.86,0.9101,人民币,2.12,-4.19,-3.13,-6.92,-5.09,--,--,--,--,--,--,--,1.25,1.4,--,--,--,--,--,--,--,--,1.14,--,--,0.06,--,--,8270932.00,7461380.14,6534838.41,8190731.66,19637901.41,--,--,--,False,0.50,0.10,--,0.60,--,--
501090,华宝龙头指数(LOF)A,80000250,华宝基金,10000013,民生银行,'931068,消费龙头,2019-12-19,{'30191326': '胡洁'},2019-12-19,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SHSE,上交所上市,5.07,1.5142,人民币,1.06,-1.08,6.5,-5.78,-8.97,-14.54,-11.83,3.82,--,--,--,--,0.85,1.31,1.53,1.44,--,--,--,--,--,1.5,1.04,--,--,0.16,--,--,2609760.00,3551682.33,3327034.00,3352366.60,2959424.03,--,--,--,False,0.75,0.10,--,0.87,0.02,--
516130,华宝消费龙头ETF,80000250,华宝基金,80001122,中国银行,'931068,消费龙头,2021-09-28,{'30191326': '胡洁'},2021-09-28,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,2.04,1.0076,人民币,1.11,-1.29,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.62,--,--,23145067.00,20117127.67,57779646.60,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
011853,招商消费指数A,80036782,招商基金,80048783,浙商银行,'931068,消费龙头,2021-05-25,{'30510736': '侯昊'},2021-05-25,Stock,股票,EnhancedIndex,增强指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,49.98,0.9911,人民币,1.09,-1.3,5.94,-0.51,--,--,--,--,--,--,--,--,0.81,--,--,--,--,--,--,--,--,--,0.67,--,--,0.78,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.20,--,1.20,--,--
012371,东财互联指数A,80547395,东财基金,10001075,广发证券,'930625,SHS互联网(人民币),2021-06-01,"{'30626430': '吴逸', '30636127': '姚楠燕'}",2021-06-01,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Domestic,投资境内,Unlisted,未上市,1.61,0.8629,人民币,1.16,-1.61,0.83,-12.68,--,--,--,--,--,--,--,--,1.51,--,--,--,--,--,--,--,--,--,1.32,--,--,0.11,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.10,--,1.10,--,--
517200,嘉实互联网ETF,80000223,嘉实基金,80001068,建设银行,'930625,SHS互联网(人民币),2021-01-25,"{'30530911': '李直', '30695579': '田光远'}",2021-01-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,1.89,0.7762,人民币,1.21,-1.63,0.92,-13.12,-11.77,--,--,--,--,--,--,--,1.57,1.39,--,--,--,--,--,--,--,--,1.39,--,--,0.08,--,--,3978988.00,3438376.67,2857441.80,3675346.10,4573221.03,--,--,--,False,0.50,0.10,--,0.60,--,--
159729,添富互联ETF,80053708,汇添富,80001120,农业银行,'930625,SHS互联网(人民币),2021-07-08,{'30565937': '乐无穹'},2021-07-08,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,2.06,0.8967,人民币,1.17,-1.53,1.03,-12.11,--,--,--,--,--,--,--,--,1.5,--,--,--,--,--,--,--,--,--,1.49,--,--,0.15,--,--,3344256.00,1628956.79,1116337.64,1189686.34,2082645.81,--,--,--,False,0.15,0.05,--,0.20,--,--
159856,工银互联网ETF,80064225,工银瑞信,80000007,国信证券,'930625,SHS互联网(人民币),2021-01-22,{'30303859': '刘伟琳'},2021-01-22,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,4.89,0.7591,人民币,1.21,-1.66,0.86,-13.46,-12.21,--,--,--,--,--,--,--,1.58,1.41,--,--,--,--,--,--,--,--,1.45,--,--,0.08,--,--,4960957.00,3680761.00,3098046.69,3710443.38,5597989.51,--,--,--,False,0.45,0.07,--,0.52,--,--
517050,华泰互联网50,80055334,华泰柏瑞,80066058,中信建投,'930625,SHS互联网(人民币),2021-01-25,"{'30691200': '李沐阳', '30625823': '李茜', '30500840': '何琦'}",2021-01-25,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,8.13,0.8074,人民币,1.2,-1.47,1.03,-11.96,-9.61,--,--,--,--,--,--,--,1.54,1.38,--,--,--,--,--,--,--,--,1.37,--,--,0.11,--,--,6927750.00,5454073.00,5108725.40,7614887.60,9419724.40,--,--,--,False,0.50,0.10,--,0.63,0.03,--
516190,华夏文娱传媒ETF,80000222,华夏基金,80001122,中国银行,'H30365,文娱传媒,2021-09-09,{'30488427': '赵宗庭'},2021-09-09,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,0.27,0.9753,人民币,0.58,-3.13,-2.05,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.39,--,--,124620.00,536852.67,726042.20,1804722.20,--,--,--,--,False,0.50,0.10,--,0.60,--,--
000950,易基非银联接A,80000229,易方达基金,80001068,建设银行,'H30035,300非银,2015-01-22,{'30066753': '余海燕'},2015-01-22,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,16.59,0.9863,人民币,1.26,-3.33,-3.23,-0.77,-4.1,-18.25,-16.77,-16.56,-1.87,10.75,4.88,--,1.06,1.56,1.0,1.12,1.03,1.14,1.08,--,--,1.02,0.93,--,1.03,0.12,--,1.05,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
512070,易基300非银ETF,80000229,易方达基金,80001068,建设银行,'H30035,300非银,2014-06-26,{'30066753': '余海燕'},2014-06-26,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,35.51,0.7316,人民币,1.34,-3.53,-3.4,-0.84,-4.43,-19.28,-17.67,-17.47,-1.91,11.28,5.04,--,1.13,1.65,1.06,1.18,1.12,1.22,1.15,--,--,1.08,1.24,--,1.08,0.05,--,1.12,144742368.00,107432600.00,109083419.60,111337421.50,128224598.86,--,--,--,False,0.50,0.10,--,0.60,--,--
161721,招商地产基金A,80036782,招商基金,80001122,中国银行,'399983,地产等权,2021-01-01,{'30698825': '王岩'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,5.08,0.748,人民币,-0.81,-4.46,4.41,-1.53,-12.11,-11.96,--,--,--,--,--,--,0.79,1.29,0.72,--,--,--,--,--,--,--,0.74,--,--,0.22,--,--,0.00,--,--,--,--,--,--,--,False,1.00,0.20,--,1.22,0.02,--
159805,鹏华中证传媒ETF,80000230,鹏华基金,80001068,建设银行,'399971,中证传媒,2020-03-06,{'30353307': '张羽翔'},2020-03-06,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,2.15,0.93,人民币,0.71,-3.8,-3.43,-8.77,-9.98,-16.32,-14.7,-22.73,--,--,--,--,1.1,1.14,0.66,0.83,--,--,--,--,--,0.66,0.79,--,--,0.08,--,--,7021333.00,8072091.72,7061942.80,6649883.13,9064292.97,--,--,--,False,0.50,0.10,--,0.63,0.03,--
164818,工银传媒指数(LOF)A,80064225,工银瑞信,80000007,国信证券,'399971,中证传媒,2020-11-26,{'30303859': '刘伟琳'},2020-11-26,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,Unlisted,未上市,1.0,0.821,人民币,0.68,-3.73,-3.26,-8.06,-10.56,-17.89,-16.43,--,--,--,--,--,1.06,1.09,0.63,--,--,--,--,--,--,0.63,0.8,--,--,0.15,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.62,0.02,--
004752,广发传媒联接A,80000248,广发基金,80001067,工商银行,'399971,中证传媒,2018-01-02,{'30357080': '罗国庆'},2018-01-02,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Domestic,投资境内,Unlisted,未上市,18.96,0.6974,人民币,0.66,-3.76,-3.55,-9.62,-12.82,-20.25,-18.88,-27.71,-4.29,3.98,--,--,1.06,1.08,0.62,0.8,1.01,1.26,--,--,--,0.62,1.22,--,--,0.13,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
512980,广发传媒ETF,80000248,广发基金,80001067,工商银行,'399971,中证传媒,2017-12-27,{'30357080': '罗国庆'},2017-12-27,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SHSE,上交所上市,47.35,0.6945,人民币,0.71,-4.0,-3.78,-10.06,-13.74,-21.57,-20.16,-29.32,-4.25,3.94,--,--,1.13,1.16,0.67,0.85,1.06,1.35,--,--,--,0.67,1.29,--,--,0.02,--,--,52165800.00,50004165.67,56076430.40,63629508.60,89772155.13,--,--,--,False,0.50,0.10,--,0.63,0.03,--
160629,鹏华传媒指数,80000230,鹏华基金,80001068,建设银行,'399971,中证传媒,2021-01-01,{'30353307': '张羽翔'},2021-01-01,Stock,股票,Index,传统指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,8.28,0.869,人民币,0.69,-3.68,-3.58,-8.97,-11.76,-19.27,--,--,--,--,--,--,1.08,1.1,0.64,--,--,--,--,--,--,--,0.64,--,--,0.12,--,--,108636.00,54870.38,71211.49,73118.60,118994.43,--,--,--,False,1.00,0.22,--,1.24,0.02,--
159747,南方香港科技,80000220,南方基金,80001067,工商银行,'931574,港股科技(港元),2021-07-02,"{'30163568': '罗文杰', '30688806': '朱恒红'}",2021-07-02,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SZSE,深交所上市,2.95,0.8779,人民币,2.32,0.06,-0.46,-16.79,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.18,--,--,18954072.00,20966974.85,13401380.80,15162021.28,19695766.22,--,--,--,False,0.50,0.15,--,0.65,--,--
013171,华夏互联联接(QDII)A,80000222,华夏基金,80001068,建设银行,'HSI134,恒生互联网科技业指数,2021-09-14,{'30214753': '徐猛'},2021-09-14,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,0.61,1.0367,人民币,0.0,-0.58,0.09,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.7,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.15,--,0.65,--,--
513330,华夏恒生互联ETF(QDII),80000222,华夏基金,80001068,建设银行,'HSI134,恒生互联网科技业指数,2021-01-26,{'30214753': '徐猛'},2021-01-26,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,135.26,0.6767,人民币,1.01,-0.65,-0.02,-15.98,-23.53,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,--,--,1018056832.00,1271723164.00,968509152.00,1147345297.40,1094327842.57,--,--,--,False,0.50,0.15,--,0.65,--,--
159725,工银线上消费,80064225,工银瑞信,80066058,中信建投,'931480,线上消费,2021-06-11,{'30303859': '刘伟琳'},2021-06-11,Stock,股票,Index,传统指数型,ETF,ETF,Domestic,投资境内,SZSE,深交所上市,1.14,0.8538,人民币,1.38,-4.12,-1.76,-11.68,--,--,--,--,--,--,--,--,1.01,--,--,--,--,--,--,--,--,--,0.87,--,--,0.06,--,--,2350246.00,1873379.66,1849066.21,1703326.23,1782850.46,--,--,--,False,0.45,0.07,--,0.52,--,--
167301,保险主题指数,80174741,方正富邦,80000007,国信证券,'399809,保险主题,2021-01-01,{'30556170': '吴昊'},2021-01-01,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Domestic,投资境内,SZSE,深交所上市,29.05,0.829,人民币,1.89,-3.55,0.25,-4.8,-12.28,-22.84,--,--,--,--,--,--,0.7,1.27,0.74,--,--,--,--,--,--,--,0.78,--,--,0.15,--,--,5488460.00,5646329.93,6360746.85,8522573.10,7109516.62,--,--,--,False,1.00,0.20,--,1.22,0.02,--
006327,易互联50联接A,80000229,易方达基金,10000020,招商银行,'H30533,中国互联网50(人民币),2019-01-18,"{'30066753': '余海燕', '30484401': '范冰'}",2019-01-18,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,55.86,1.1665,人民币,0.87,0.48,4.28,-16.1,-26.02,-30.45,-26.39,-28.37,8.91,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.32,--,--,0.00,--,--,--,--,--,--,--,False,0.60,0.25,--,0.85,--,--
513050,中概互联50ETF,80000229,易方达基金,10000020,招商银行,'H30533,中国互联网50(人民币),2017-01-04,"{'30066753': '余海燕', '30484401': '范冰'}",2017-01-04,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,304.42,1.4989,人民币,0.96,0.58,4.8,-16.44,-26.96,-31.88,-27.55,-29.2,10.65,9.88,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.08,--,--,1171569904.00,1468622968.33,1263696095.20,1697240424.70,1450553347.57,--,--,--,False,0.60,0.25,--,0.88,0.03,--
164906,中国互联指数,80064562,交银施罗德,80001120,农业银行,'H11137,中国互联网(美元),2015-05-27,{'30705243': '邵文婷'},2015-05-27,Stock,股票,EnhancedIndex,增强指数型,LOF,LOF,Developed,发达市场配置,SZSE,深交所上市,46.45,1.342,人民币,-0.33,-0.15,1.99,-17.85,-31.11,-35.91,-32.75,-29.81,4.82,6.41,4.9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.55,--,--,44387002.00,43528588.81,39520286.82,52167203.85,63608482.52,--,--,--,False,1.20,0.25,--,1.47,0.02,--
513360,博时教育ETF,80000226,博时基金,80001122,中国银行,'931456,中国教育(人民币),2021-06-08,{'30335068': '万琼'},2021-06-08,Stock,股票,Index,传统指数型,ETF,ETF,GLOBAL_ALLOCATION,全球配置,SHSE,上交所上市,3.41,0.523,人民币,0.14,3.19,4.26,-34.41,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.13,--,--,20606059.00,31470237.00,36217709.20,36210099.60,32405697.30,--,--,--,False,0.50,0.15,--,0.65,--,--
013402,华夏恒科联接(QDII)A,80000222,华夏基金,80001068,建设银行,'HSI197,恒生科技指数,2021-09-28,{'30214753': '徐猛'},2021-09-28,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,0.23,1.0423,人民币,0.01,1.17,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.11,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.15,--,0.65,--,--
012979,大成恒生联接A,80000225,大成基金,80001122,中国银行,'HSI197,恒生科技指数,2021-09-09,{'30132083': '冉凌浩'},2021-09-09,Stock,股票,Index,传统指数型,ETFFeeder,ETF联接,Developed,发达市场配置,Unlisted,未上市,0.26,1.0138,人民币,0.09,-1.02,-0.03,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.98,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159742,博时恒指科技,80000226,博时基金,10000013,民生银行,'HSI197,恒生科技指数,2021-05-17,{'30335068': '万琼'},2021-05-17,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SZSE,深交所上市,1.98,0.816,人民币,0.95,-1.44,-2.31,-17.62,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,--,--,31623232.00,24823222.08,18440229.73,25530100.10,31107922.60,--,--,--,False,0.50,0.15,--,0.65,--,--
012804,广发恒生指数(QDII)A,80000248,广发基金,80001220,中信银行,'HSI197,恒生科技指数,2021-08-11,{'30275031': '刘杰'},2021-08-11,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,2.35,1.0465,人民币,0.0,-1.25,-2.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1.06,--,--,0.00,--,--,--,--,--,--,--,False,0.50,0.10,--,0.60,--,--
159741,嘉实港股科技,80000223,嘉实基金,10000020,招商银行,'HSI197,恒生科技指数,2021-05-26,"{'30530911': '李直', '30721323': '王紫菡'}",2021-05-26,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SZSE,深交所上市,2.4,0.8027,人民币,0.95,-1.47,-2.33,-17.6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,--,--,19847398.00,14712949.43,11204247.97,13734949.43,14849735.56,--,--,--,False,0.60,0.10,--,0.70,--,--
159740,大成恒生科技,80000225,大成基金,80001122,中国银行,'HSI197,恒生科技指数,2021-05-18,{'30132083': '冉凌浩'},2021-05-18,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SZSE,深交所上市,2.68,0.8108,人民币,0.94,-1.45,-2.32,-17.31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.18,--,--,26458582.00,18843678.92,14866862.81,17845506.12,18981864.14,--,--,--,False,0.50,0.10,--,0.60,--,--
513580,华安HS科技ETF(QDII),80000228,华安基金,80001122,中国银行,'HSI197,恒生科技指数,2021-05-20,"{'30564612': '倪斌', '30464012': '苏卿云'}",2021-05-20,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,2.77,0.8099,人民币,0.93,-1.42,-2.3,-17.21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.19,--,--,36467949.00,27458637.67,22394263.60,30280002.50,46555170.40,--,--,--,False,0.50,0.10,--,0.60,--,--
012348,天弘恒生指数(QDII)A,80041198,天弘基金,10000590,平安银行,'HSI197,恒生科技指数,2021-07-06,"{'30688809': '宋蕾', '30621249': '胡超'}",2021-07-06,Stock,股票,Index,传统指数型,OpenEnded,传统开放式,Developed,发达市场配置,Unlisted,未上市,3.96,0.8659,人民币,0.88,-1.41,-2.2,-17.11,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.25,--,--,0.00,--,--,--,--,--,--,--,False,0.60,0.25,--,0.85,--,--
513010,易基港股科技,80000229,易方达基金,10000020,招商银行,'HSI197,恒生科技指数,2021-05-18,"{'30484401': '范冰', '30351914': '成曦'}",2021-05-18,Stock,股票,Index,传统指数型,ETF,ETF,Developed,发达市场配置,SHSE,上交所上市,17.0,0.8097,人民币,0.96,-1.42,-2.23,-17.51,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.17,--,--,200059897.00,173155445.33,125383746.20,163968510.40,194872864.53,--,--,--,False,0.20,0.05,--,0.25,--,--
